gene	logFC	logCPM	PValue	FDR
Solyc01g099610	-2.07713892655913	0.0641578512925362	0.004203658066673	0.0177743131232623
Solyc01g099620	-2.82567772506167	4.84428955062108	1.44143769921255e-09	2.0087001196049e-08
Solyc01g099650	5.35977778490071	3.48916667394286	6.38025954420346e-27	5.20110969933224e-25
Solyc01g099680	2.99995207277405	11.283696426102	7.63878243214971e-48	2.50256601435154e-45
Solyc01g099940	5.80717853697822	1.19853662577495	6.67272881330614e-15	1.82172840801637e-13
Solyc01g099950	2.41411148500528	-0.255143919161622	0.00798294998772298	0.0313141199845991
Solyc01g100040	2.39078146623688	2.41754047077467	7.0467442224211e-10	1.0247583191458e-08
Solyc01g100170	2.02746650131173	5.47497907178172	5.64037860670793e-23	3.23223478341825e-21
Solyc01g100200	2.10846837631999	6.16629399891151	4.03604287813093e-22	2.17301800044733e-20
Solyc01g100640	-2.02602510769486	3.80099972404105	2.46100282122863e-13	5.57490182471015e-12
Solyc01g100710	2.28010921615258	6.93143311765147	1.94949555097558e-29	1.93428948567797e-27
Solyc01g100790	2.0713293306281	0.635287528702181	0.00045061751939139	0.00240061669157786
Solyc01g100850	2.03225332693161	4.62180274507805	1.49184565842452e-17	5.32997162346792e-16
Solyc01g100920	-2.3440843830533	1.48922438461303	2.28664891760279e-06	1.91391797931049e-05
Solyc01g101130	3.13797743958746	3.82192600749106	3.78365749223237e-24	2.44683563748144e-22
Solyc01g101170	-7.61874769648483	2.93687591143039	3.20909177727843e-20	1.44354919776239e-18
Solyc01g101180	-7.81909593402754	3.13418964025244	8.00109509606485e-20	3.4473204640328e-18
Solyc01g101190	-6.64061150016258	3.89053459996978	3.03652260605237e-26	2.30238691136202e-24
Solyc01g101210	-4.75184957800531	1.86559839000475	7.95680063851789e-12	1.50171639007506e-10
Solyc01g102290	2.30967354059533	6.09361104691462	2.92411577127867e-24	1.91595789413574e-22
Solyc01g102300	-2.40843466481196	5.94323116997213	2.19774455609006e-30	2.30577266463261e-28
Solyc01g102340	3.56238534191891	2.31550052639406	1.29876842554739e-15	3.87810241736751e-14
Solyc01g102390	-2.45259628915748	3.40644043009378	4.1948628090525e-12	8.15649500391747e-11
Solyc01g102400	-2.30164230751362	3.13180860776363	1.30616949299551e-10	2.10094247259171e-09
Solyc01g102650	2.14752391893432	0.79540163919053	0.000208587625981088	0.00119848154987512
Solyc01g103290	-5.34259829551635	-0.49931007604029	0.000298849296110785	0.00165732026605545
Solyc01g103430	-3.0141704212933	5.94630725090315	1.05592098649083e-44	2.77795212862629e-42
Solyc01g103580	2.41402209204678	2.7784536338636	6.93045874648113e-09	8.66669214580664e-08
Solyc01g103600	-2.50934607631999	0.989273881319098	3.63568654058076e-06	2.93551468250984e-05
Solyc01g103610	-2.07271897210974	1.36636802205657	1.85490991385561e-05	0.000131890779235184
Solyc01g103650	-2.56970133625222	2.96400578296693	2.78449998330683e-06	2.29357995541499e-05
Solyc01g103870	2.3879119166758	0.0011871088201055	0.0031203947436367	0.0136150205129127
Solyc01g103920	-3.74019094040326	3.75988658015075	2.97374563136453e-29	2.9089933673351e-27
Solyc01g104030	-2.0831180687663	3.57782767648135	1.46315132099591e-10	2.33828145072366e-09
Solyc01g104100	5.28952816917145	-0.549716216262244	0.000363427294552333	0.00198127781129025
Solyc01g104110	2.26060230816042	2.79484689308602	9.46488212332661e-12	1.77189736655937e-10
Solyc01g104210	-5.4996224863711	2.79934924247242	8.01276751522946e-27	6.44118929401328e-25
Solyc01g104320	2.52160857690683	5.55448879993413	3.08526817277495e-31	3.47863986480375e-29
Solyc01g104780	3.30751884746061	3.19280572441891	8.44982501223147e-22	4.4192330301169e-20
Solyc01g104850	-5.14731976955589	-0.609380297047461	0.00111716543405373	0.00545191175216189
Solyc01g104900	6.08337359429721	-0.0723660797221893	2.1882660572721e-05	0.000153550041161625
Solyc01g104950	2.69339005171666	5.85946865637804	4.79681336954822e-17	1.63794432531269e-15
Solyc01g105050	-2.43991700531144	0.312441689749722	0.00166005654702966	0.00775892109134574
Solyc01g105180	-3.79576077240059	1.86438106936179	1.60036993025298e-13	3.7374611007327e-12
Solyc01g105350	-2.1949726661144	1.66776661643337	4.64883395732528e-06	3.68332322235991e-05
Solyc01g105370	3.31064567961844	8.66350893475275	2.02278970733514e-31	2.31070454495485e-29
Solyc01g105470	2.22636074628507	1.42522237779427	1.01415831393974e-05	7.5527934308783e-05
Solyc01g105630	-2.57629951489697	0.576359585438014	0.00275104837423306	0.0121608524557016
Solyc01g105650	3.34535926164364	-0.546064408451288	0.00865373217072861	0.0335945378303305
Solyc01g105920	7.96164432639323	1.43968791168939	4.37568698890201e-12	8.48907721025699e-11
Solyc01g106010	-2.22558318207483	2.34080949634269	4.39724307795999e-08	4.87713383482327e-07
Solyc01g106090	2.00483751408926	5.24449934643246	4.63170070609342e-18	1.72210996167566e-16
Solyc01g106290	2.12780535568726	1.63904203697244	1.20290385772174e-06	1.05862245988603e-05
Solyc01g106410	2.68348027855804	0.148931059024268	0.00395884956401406	0.0168252317720617
Solyc01g106510	6.01034946409001	-0.115293978577863	1.31091458733685e-05	9.57999387088526e-05
Solyc01g106690	2.04545346078281	5.90127254307773	1.47656979811158e-26	1.15749073090341e-24
